Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
Germany,Business Confidence,2009-01-31T00:00:00,81.7,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2009-02-28T00:00:00,81.3,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2009-03-31T00:00:00,79.7,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2009-04-30T00:00:00,81.5,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2009-05-31T00:00:00,82.1,Monthly,GRIFPBUS,2023-08-25T09:11:00
Germany,Business Confidence,2009-06-30T00:00:00,83.8,Monthly,GRIFPBUS,2023-07-25T08:10:00
Germany,Business Confidence,2009-07-31T00:00:00,85.1,Monthly,GRIFPBUS,2023-08-25T09:11:00
Germany,Business Confidence,2009-08-31T00:00:00,87.5,Monthly,GRIFPBUS,2023-08-25T09:11:00
Germany,Business Confidence,2009-09-30T00:00:00,89.3,Monthly,GRIFPBUS,2024-03-22T09:35:00
Germany,Business Confidence,2009-10-31T00:00:00,89.5,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2009-11-30T00:00:00,90.8,Monthly,GRIFPBUS,2023-06-26T08:30:00
Germany,Business Confidence,2009-12-31T00:00:00,90.9,Monthly,GRIFPBUS,2024-01-25T09:07:00
Germany,Business Confidence,2010-01-31T00:00:00,90.6,Monthly,GRIFPBUS,2023-06-26T08:30:00
Germany,Business Confidence,2010-02-28T00:00:00,90.7,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2010-03-31T00:00:00,92.2,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2010-04-30T00:00:00,95.5,Monthly,GRIFPBUS,2024-02-23T09:46:00
Germany,Business Confidence,2010-05-31T00:00:00,95.6,Monthly,GRIFPBUS,2023-07-25T08:10:00
Germany,Business Confidence,2010-06-30T00:00:00,96.3,Monthly,GRIFPBUS,2023-08-25T09:11:00
Germany,Business Confidence,2010-07-31T00:00:00,98.5,Monthly,GRIFPBUS,2023-08-25T09:11:00
Germany,Business Confidence,2010-08-31T00:00:00,99.8,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2010-09-30T00:00:00,100.6,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2010-10-31T00:00:00,101.8,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2010-11-30T00:00:00,103.4,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2010-12-31T00:00:00,103,Monthly,GRIFPBUS,2023-07-25T08:10:00
Germany,Business Confidence,2011-01-31T00:00:00,101.6,Monthly,GRIFPBUS,2023-06-26T08:30:00
Germany,Business Confidence,2011-02-28T00:00:00,102.5,Monthly,GRIFPBUS,2024-04-24T08:55:00
Germany,Business Confidence,2011-03-31T00:00:00,102.2,Monthly,GRIFPBUS,2023-06-26T08:30:00
Germany,Business Confidence,2011-04-30T00:00:00,102.2,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2011-05-31T00:00:00,102.6,Monthly,GRIFPBUS,2023-06-26T08:30:00
Germany,Business Confidence,2011-06-30T00:00:00,102,Monthly,GRIFPBUS,2024-01-25T09:07:00
Germany,Business Confidence,2011-07-31T00:00:00,102.3,Monthly,GRIFPBUS,2023-10-25T09:11:00
Germany,Business Confidence,2011-08-31T00:00:00,99.6,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2011-09-30T00:00:00,97.9,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2011-10-31T00:00:00,97.9,Monthly,GRIFPBUS,2023-06-26T08:30:00
Germany,Business Confidence,2011-11-30T00:00:00,98.1,Monthly,GRIFPBUS,2023-04-24T08:43:00
Germany,Business Confidence,2011-12-31T00:00:00,98.1,Monthly,GRIFPBUS,2023-07-25T08:10:00
Germany,Business Confidence,2012-01-31T00:00:00,98.4,Monthly,GRIFPBUS,2023-06-26T08:30:00
