Date,SP_Close,Open,Volume,High,Low,Adj Close,Gdp,Zew,Gfk,Ifo,Interest,Inf,Co_usd,Oil_usd,Gold_usd,Bond_2,Bond_10,Eu_usd,Close,SMA_20,EMA_20,RSI_14,Middle_Band,Upper_Band,Lower_Band,EMA_12,EMA_26,MACD,MACD_Signal,Low_14,High_14,%k,%d,CMF
2004-09-23,1103.2900390625,1113.6500244140625,1489500000.0,1114.9599609375,1102.06005859375,1103.2900390625,720.604,45.3,2.5,100.1,2.0,1.9,1.368,45.13,409.75,2.583,3.958,1.2265,3905.659912109375,3900.1285034179687,3904.0995651206035,55.87812662361761,3900.1285034179687,4021.108012485808,3779.148994350129,3929.946078352809,3890.1847514576302,39.76132689517863,38.08228289784266,3851.219970703125,3991.02001953125,38.94128926462704,68.04244575964441,663.2069879725408
2004-09-24,1108.199951171875,1103.2900390625,1645100000.0,1113.1700439453125,1102.1400146484375,1108.199951171875,720.604,45.3,2.5,100.1,2.0,1.9,1.362,45.33,407.55,2.547,3.943,1.2273,3910.300048828125,3903.084509277344,3904.690087378463,53.629611948494855,3903.084509277344,4021.8978843104333,3784.2711342442544,3926.9236122720886,3891.674773485074,35.24883878701439,37.51559407567701,3851.219970703125,3991.02001953125,42.26041308299905,48.79591678731075,646.0354818561788
2004-09-27,1114.02001953125,1108.199951171875,1373300000.0,1114.4599609375,1103.3299560546875,1114.02001953125,720.604,45.3,2.5,100.1,2.0,1.9,1.3855,45.93,408.25,2.583,3.962,1.2301,3874.3701171875,3904.8605102539063,3901.8024711698,47.88892027448814,3904.8605102539063,4020.6546188209622,3789.0664016868504,3918.8384591821523,3890.3929470926614,28.445512089490876,35.70157767843978,3851.219970703125,3991.02001953125,16.559469526964605,32.58705729153024,638.0914431057034
2004-09-28,1103.22998046875,1114.02001953125,1737500000.0,1117.9599609375,1103.1500244140625,1103.22998046875,720.604,45.3,2.5,100.1,2.0,1.9,1.378,46.45,412.0,2.567,3.939,1.2323,3882.27001953125,3909.713513183594,3899.942237680414,49.73037776370629,3909.713513183594,4011.7066528601613,3807.7203735070266,3913.212545389706,3889.791248754779,23.421296634926875,33.245521469737206,3851.219970703125,3991.02001953125,22.21032759888303,27.01007006961557,625.2013333336869
2004-09-29,1103.6600341796875,1103.22998046875,1685700000.0,1104.0899658203125,1094.25,1103.6600341796875,720.604,45.3,2.5,100.1,2.0,1.9,1.393,46.08,412.65,2.589,3.954,1.2329,3920.360107421875,3914.8505126953123,3901.8867967034103,59.72105323138055,3914.8505126953123,4007.2076383979625,3822.493386992662,3914.312170317732,3892.0556086560455,22.256561661686646,31.047729508127098,3874.3701171875,3991.02001953125,39.425656867546536,26.0651513311314,636.5930866664938
2004-09-30,1106.489990234375,1103.6600341796875,1673000000.0,1108.8699951171875,1098.469970703125,1106.489990234375,718.276,38.4,2.2,100.5,2.0,1.6,1.4,46.38,418.0,2.594,3.965,1.2431,3892.89990234375,3917.8230102539064,3901.03090200249,50.986283374120326,3917.8230102539064,4002.6706095029135,3832.9754110048993,3911.0179752448116,3892.1181489292085,18.89982631560315,28.61814886962231,3874.3701171875,3991.02001953125,15.884955566996931,25.840313344475508,615.7313981639438
2004-10-01,1095.739990234375,1106.489990234375,1469600000.0,1108.1400146484375,1095.469970703125,1095.739990234375,718.276,38.4,2.2,100.5,2.0,1.6,1.408,46.62,418.85,2.552,3.99,1.2411,3994.9599609375,3924.2215087890627,3909.976526662967,55.436603236760796,3924.2215087890627,4012.1725648952142,3836.270452682911,3923.93212688984,3899.7360609298225,24.196065960017677,27.733732287701386,3874.3701171875,3994.9599609375,100.0,51.77020414484783,590.8768586188551
2004-10-04,1094.800048828125,1095.739990234375,1380500000.0,1096.81005859375,1090.2900390625,1094.800048828125,718.276,38.4,2.2,100.5,2.0,1.6,1.408,46.19,413.7,2.563,4.022,1.2288,4033.280029296875,3931.5065063476563,3921.719717390006,60.28472939434381,3931.5065063476563,4030.1636339734955,3832.849378721817,3940.754881106307,3909.6282067347893,31.126674371517765,28.412320704464662,3874.3701171875,4033.280029296875,100.0,71.96165185566565,596.057349821538
2004-10-05,1111.0899658203125,1094.81005859375,1685400000.0,1111.0999755859375,1094.81005859375,1111.0899658203125,718.276,38.4,2.2,100.5,2.0,1.6,1.4055,47.13,418.0,2.6,4.027,1.2309,4048.7099609375,3939.4900024414064,3933.814026299291,62.576401463784876,3939.4900024414064,4048.930071766172,3830.0499331166407,3957.3633549264905,3919.9305588979532,37.43279602853727,30.216415769279184,3874.3701171875,4048.7099609375,100.0,100.0,585.8460763401654
2004-10-06,1125.4000244140625,1111.0899658203125,1741900000.0,1126.2900390625,1107.4300537109375,1125.4000244140625,718.276,38.4,2.2,100.5,2.0,1.6,1.4265,47.99,417.5,2.568,3.998,1.2285,4049.659912109375,3947.765002441406,3944.8469678050133,60.63714729992904,3947.765002441406,4064.3820900001015,3831.1479148827107,3971.562825262319,3929.540140617318,42.02268464500139,32.57766954442363,3874.3701171875,4049.659912109375,100.0,100.0,562.2436237070441
2004-10-07,1127.43994140625,1125.3399658203125,1628200000.0,1130.6700439453125,1120.5999755859375,1127.43994140625,718.276,38.4,2.2,100.5,2.0,1.6,1.4325,48.9,417.8,2.579,3.996,1.2282,4043.360107421875,3957.3720092773438,3954.229171578048,57.15876172906786,3957.3720092773438,4072.1435705922686,3842.600447962419,3982.6085609791735,3937.971249269507,44.63731170966639,34.98959797747219,3874.3701171875,4049.659912109375,96.40606306242313,98.80202102080773,547.8154749939447
2004-10-08,1130.199951171875,1127.43994140625,1500800000.0,1131.4000244140625,1124.6199951171875,1130.199951171875,718.276,38.4,2.2,100.5,2.0,1.6,1.4735,49.71,422.45,2.59,4.017,1.2403,4015.5400390625,3963.847509765625,3960.068301814663,54.69029674916992,3963.847509765625,4076.260871082115,3851.434148449135,3987.674942222762,3943.7170855504696,43.957856672292564,36.78324971643626,3874.3701171875,4049.659912109375,80.53516289292146,92.31374198511487,574.8948625617334
2004-10-11,1130.510009765625,1130.199951171875,1395900000.0,1133.4100341796875,1127.5999755859375,1130.510009765625,718.276,38.4,2.2,100.5,2.0,1.6,1.4735,50.66,421.45,2.489,3.923,1.2381,4017.820068359375,3967.0730102539064,3965.5684700570164,53.41366860611564,3967.0730102539064,4081.88961477259,3852.256405735223,3992.3126539360874,3949.2061953881666,43.10645854792074,38.04789148273316,3874.3701171875,4049.659912109375,81.83588282239093,86.25903625924519,590.508820445669
2004-10-12,1130.56005859375,1130.510009765625,1659000000.0,1140.47998046875,1128.1199951171875,1130.56005859375,718.276,38.4,2.2,100.5,2.0,1.6,1.4735,49.6,414.75,2.478,3.93,1.2318,3966.47998046875,3968.0095092773436,3965.6552805724195,53.0527890722778,3968.0095092773436,4082.4674836824174,3853.5515348722697,3988.338396479574,3950.4857350237653,37.85266145580863,38.00884547734825,3874.3701171875,4049.659912109375,52.54719096585314,71.63941222705519,565.597423013664
2004-10-13,1143.199951171875,1130.5400390625,1767500000.0,1147.5699462890625,1130.5400390625,1143.199951171875,718.276,38.4,2.2,100.5,2.0,1.6,1.4735,50.05,416.0,2.473,3.916,1.2343,3976.030029296875,3969.7235107421875,3966.6433518795106,59.55933075796489,3969.7235107421875,4083.5507052006037,3855.8963162837713,3986.4448015283897,3952.3779049699215,34.066896558468216,37.22045569357225,3874.3701171875,4049.659912109375,57.99533974849127,64.12613784557846,549.7428521372327
2004-10-14,1161.6700439453125,1143.199951171875,1782700000.0,1161.6700439453125,1142.3399658203125,1161.6700439453125,718.276,38.4,2.2,100.5,2.0,1.6,1.2765,50.84,417.9,2.462,3.887,1.2378,3940.4599609375,3968.564013671875,3964.149695599319,53.77943529512546,3968.564013671875,4083.1218100716555,3854.006217272094,3979.3702106682526,3951.495094300853,27.87511636739964,35.35138782833773,3874.3701171875,4049.659912109375,37.703189612068186,49.415240108804205,537.4167454783982
2004-10-15,1166.1700439453125,1161.6700439453125,1724400000.0,1170.8699951171875,1160.6600341796875,1166.1700439453125,718.276,38.4,2.2,100.5,2.0,1.6,1.316,49.93,418.45,2.44,3.88,1.2462,3922.110107421875,3965.266015625,3960.145925296705,56.25818906392318,3965.266015625,4081.2483326210718,3849.283698628928,3970.5609640149637,3949.318428606114,21.242535408849562,32.5296173444401,3882.27001953125,4049.659912109375,23.800772721107187,39.833100693888895,541.1986070439417
2004-10-18,1164.8900146484375,1166.1700439453125,1358700000.0,1166.77001953125,1162.3199462890625,1164.8900146484375,718.276,38.4,2.2,100.5,2.0,1.6,1.316,48.91,416.25,2.445,3.893,1.2493,3915.169921875,3962.140515136719,3955.8624963994,54.323695460501575,3962.140515136719,4080.067033780244,3844.213996493194,3962.0392652242,3946.7889095889946,15.250355635205324,29.073765002593145,3892.89990234375,4049.659912109375,14.206441786107533,25.236801373094313,545.2667454771572
2004-10-19,1164.0799560546875,1164.8900146484375,1450800000.0,1168.9599609375,1162.47998046875,1164.0799560546875,718.276,38.4,2.2,100.5,2.0,1.6,1.316,48.77,419.5,2.424,3.886,1.2515,3964.1298828125,3960.796008300781,3956.649866533981,55.5924334124197,3960.796008300781,4077.946771161114,3843.645245440448,3962.3608986993227,3948.0734261240686,14.287472575254014,26.11650651712532,3892.89990234375,4049.659912109375,45.438872181270824,27.81536222949519,554.8096509195509
2004-10-20,1162.9100341796875,1164.0799560546875,1504300000.0,1169.25,1162.510009765625,1162.9100341796875,718.276,38.4,2.2,100.5,2.0,1.6,1.306,50.52,423.75,2.418,3.871,1.2583,3912.39990234375,3959.2984985351563,3952.4355842301493,52.34600522352726,3959.2984985351563,4078.1947484219563,3840.4022486483564,3954.674591567696,3945.430942881082,9.243648686614051,22.741934951023065,3912.39990234375,4049.659912109375,0.0,19.88177132245946,578.4012460188588
2004-10-21,1173.47998046875,1162.9100341796875,1393000000.0,1174.800048828125,1162.9100341796875,1173.47998046875,718.276,38.4,2.2,100.5,2.0,1.6,1.3185,50.72,423.45,2.391,3.867,1.2615,3934.06005859375,3960.718505859375,3950.68553416954,40.915890981660326,3960.718505859375,4077.578353636949,3843.858658081801,3951.50312495632,3944.5886551560943,6.914469800225561,19.576441920863566,3912.39990234375,4049.659912109375,15.780383730837025,20.406418637369292,580.2325599743533
2004-10-22,1184.1700439453125,1173.47998046875,1531600000.0,1184.1700439453125,1171.4300537109375,1184.1700439453125,718.276,38.4,2.2,100.5,2.0,1.6,1.3095,51.22,423.95,2.407,3.864,1.2684,3935.139892578125,3961.960498046875,3949.20499687512,33.531321387953895,3961.960498046875,4077.079162557108,3846.841833536642,3948.9857045904437,3943.8887468169855,5.0969577734581435,16.680545091382484,3912.39990234375,4049.659912109375,16.5670906429368,10.78249145792462,576.8238162962394
2004-10-25,1183.81005859375,1184.1700439453125,1453300000.0,1184.47998046875,1179.8499755859375,1183.81005859375,718.276,38.4,2.2,100.5,2.0,1.6,1.28,50.78,428.25,2.412,3.838,1.2802,3854.409912109375,3960.9624877929687,3940.176893564096,23.25606403062544,3960.9624877929687,4079.571612400261,3842.3533631856762,3934.4355826702795,3937.260684986792,-2.8251023165125844,12.779415609803472,3854.409912109375,4049.659912109375,0.0,10.78249145792462,606.9272142007691
2004-10-26,1175.4300537109375,1183.81005859375,1364400000.0,1183.81005859375,1175.3199462890625,1175.4300537109375,718.276,38.4,2.2,100.5,2.0,1.6,1.28,51.56,426.75,2.374,3.803,1.2753,3862.260009765625,3959.9619873046877,3932.756237964242,24.686645877523446,3959.9619873046877,4081.6633004261676,3838.260674183208,3923.3316483772555,3931.705079414854,-8.373431037598493,8.54884628032308,3854.409912109375,4043.360107421875,4.154585626792775,6.907225423243202,620.9985762443579
2004-10-27,1181.93994140625,1175.4300537109375,1684200000.0,1188.4599609375,1175.4300537109375,1181.93994140625,718.276,38.4,2.2,100.5,2.0,1.6,1.293,49.45,423.75,2.383,3.807,1.2706,3929.030029296875,3960.3954833984376,3932.401360948302,36.7252653552262,3960.3954833984376,4081.56345244382,3839.227514353055,3924.2083223648897,3931.5069275542633,-7.298605189373575,5.379355986383749,3854.409912109375,4017.820068359375,45.66430808213611,16.606297902976305,612.7955912432537
2004-10-28,1183.550048828125,1181.93994140625,1456700000.0,1184.9000244140625,1180.1500244140625,1183.550048828125,718.276,38.4,2.2,100.5,2.0,1.6,1.2575,48.37,423.9,2.433,3.871,1.2744,3959.590087890625,3963.7299926757814,3934.990763514238,43.54478799606779,3963.7299926757814,4080.6740464071713,3846.7859389443915,3929.6516709073103,3933.587161653253,-3.935490745942843,3.516386639918431,3854.409912109375,4017.820068359375,64.36575191834199,38.06154854242363,643.1346236024897
2004-10-29,1170.3399658203125,1183.550048828125,1526600000.0,1184.0,1169.18994140625,1170.3399658203125,718.276,38.4,2.2,100.5,2.0,1.6,1.3475,48.98,428.15,2.456,3.86,1.278,3960.25,3961.994494628906,3937.3964050843106,43.33294316092802,3961.994494628906,4078.0136772096553,3845.975312048157,3934.35910615234,3935.562186715975,-1.2030805636350124,2.5724931992077424,3854.409912109375,3976.030029296875,87.02514874858478,65.68506958302096,638.8124732175964
2004-11-01,1177.239990234375,1170.3399658203125,1392700000.0,1178.1800537109375,1167.8900146484375,1177.239990234375,718.276,38.4,2.2,100.5,2.0,1.6,1.3155,47.06,426.75,2.416,3.854,1.2749,4012.639892578125,3960.9624877929687,3944.562451512293,55.33270643503395,3960.9624877929687,4074.655675174112,3847.2693004118255,3946.402304063999,3941.2716464094674,5.13065765453166,3.0841260902725263,3854.409912109375,4012.639892578125,100.0,83.7969668889756,623.2000939650907
2004-11-02,1176.93994140625,1177.239990234375,1428300000.0,1179.52001953125,1171.4100341796875,1176.93994140625,718.276,38.4,2.2,100.5,2.0,1.6,1.3295,46.55,421.5,2.416,3.86,1.2725,4037.570068359375,3960.4054931640626,3953.4203197834436,56.86554675864743,3960.4054931640626,4072.384877137752,3848.426109190373,3960.4281139555956,3948.404862850201,12.023251105394593,4.87195109329694,3854.409912109375,4037.570068359375,100.0,95.6750495828616,641.3753763091541
2004-11-03,1181.760009765625,1176.93994140625,1149600000.0,1182.4599609375,1176.93994140625,1181.760009765625,718.276,38.4,2.2,100.5,2.0,1.6,1.34,47.56,427.15,2.46,3.884,1.2819,4039.0400390625,3959.8744995117186,3961.5745787624014,61.90350409652421,3959.8744995117186,4070.159744971476,3849.5892540519612,3972.522256279735,3955.1185796066675,17.403676673067366,7.378296209251026,3854.409912109375,4039.0400390625,100.0,100.0,675.5055040019605
2004-11-04,1182.6500244140625,1181.760009765625,504580000.0,1186.6199951171875,1181.0799560546875,1182.6500244140625,718.276,38.4,2.2,100.5,2.0,1.6,1.361,46.01,429.25,2.432,3.882,1.2868,4041.3798828125,3959.77548828125,3969.1750839100296,64.98100270163354,3959.77548828125,4069.7482626186606,3849.8027139438395,3983.1157372847756,3961.5083057700626,21.60743151471297,10.224123270343416,3854.409912109375,4041.3798828125,100.0,100.0,687.0806293091048
2004-11-05,1178.5699462890625,1182.6500244140625,1378500000.0,1186.93994140625,1172.3699951171875,1178.5699462890625,718.276,38.4,2.2,100.5,2.0,1.6,1.3785,46.42,433.25,2.414,3.848,1.2965,4063.580078125,3962.177490234375,3978.166035740027,67.95298287064384,3962.177490234375,4079.1542024328264,3845.2007780359236,3995.4948666448104,3969.0691777963543,26.425688848456048,13.464436385965943,3854.409912109375,4063.580078125,100.0,100.0,664.6428833846749
2004-11-08,1173.8199462890625,1178.5699462890625,1553500000.0,1178.6600341796875,1173.81005859375,1173.8199462890625,718.276,38.4,2.2,100.5,2.0,1.6,1.3785,45.92,431.5,2.486,3.909,1.2918,4068.969970703125,3964.7349853515625,3986.814029546036,64.17677481633001,3964.7349853515625,4088.8525781020967,3840.6173926010283,4006.7987288076283,3976.469236530189,30.329492277439385,16.837447564260632,3854.409912109375,4068.969970703125,100.0,100.0,677.0640385959017
2004-11-09,1191.3699951171875,1173.780029296875,1772800000.0,1191.3699951171875,1173.780029296875,1191.3699951171875,718.276,38.4,2.2,100.5,2.0,1.6,1.3785,43.71,434.95,2.509,3.896,1.2893,4065.330078125,3969.677490234375,3994.2917484583186,73.77128935304654,3969.677490234375,4101.70806925637,3837.6469112123796,4015.8035517795315,3983.0515210927674,32.7520306867641,20.020364188761327,3854.409912109375,4068.969970703125,98.30355537653128,99.43451845884378,668.2812945258785
2004-11-10,1190.3299560546875,1191.3699951171875,1774900000.0,1194.800048828125,1186.719970703125,1190.3299560546875,718.276,38.4,2.2,100.5,2.0,1.6,1.3785,44.75,433.5,2.443,3.848,1.2888,4089.1298828125,3975.332482910156,4003.3239517301454,73.94460177151285,3975.332482910156,4117.785644950051,3832.8793208702614,4027.084525784603,3990.9091775164516,36.17534826815154,23.25136100463937,3854.409912109375,4089.1298828125,100.0,99.43451845884378,691.5633466540824
2004-11-11,1191.1700439453125,1190.3299560546875,1566700000.0,1197.4599609375,1187.7099609375,1191.1700439453125,718.276,38.4,2.2,100.5,2.0,1.6,1.3925,43.02,434.5,2.404,3.872,1.2903,4130.81005859375,3984.849987792969,4015.4654857171554,76.84753618294774,3984.849987792969,4142.154129539132,3827.545846046806,4043.0423000629335,4001.2722057444,41.770094318533666,26.955107667418233,3854.409912109375,4130.81005859375,100.0,99.43451845884378,711.5609483093336
2004-11-12,1190.25,1191.1700439453125,1354400000.0,1192.4100341796875,1185.1800537109375,1190.25,718.276,38.4,2.2,100.5,2.0,1.6,1.428,42.31,437.7,2.392,3.819,1.2974,4143.35009765625,3995.9119873046875,4027.644972568498,98.7712197224633,3995.9119873046875,4165.291941610856,3826.532032998519,4058.4742689234436,4011.7964940341662,46.677774889277316,30.899641111790054,3862.260009765625,4143.35009765625,100.0,100.0,726.9170412772711
2004-11-15,1177.0699462890625,1190.25,1533900000.0,1192.1700439453125,1177.0699462890625,1177.0699462890625,718.276,38.4,2.2,100.5,2.0,1.6,1.4365,40.34,436.45,2.364,3.769,1.2945,4134.33984375,4006.8704833984375,4037.8063888714983,95.74613589213747,4006.8704833984375,4182.499680078661,3831.2412867182143,4070.145895819837,4020.873779198302,49.27211662153468,34.57413621373898,3929.030029296875,4143.35009765625,95.79588884269042,98.59862961423015,684.9454134295511
2004-11-16,1182.81005859375,1177.0699462890625,1525200000.0,1184.050048828125,1177.0699462890625,1182.81005859375,718.276,38.4,2.2,100.5,2.0,1.6,1.419,42.29,439.25,2.408,3.768,1.2956,4117.22021484375,4014.525,4045.369610392665,87.98296246874695,4014.525,4195.571746946518,3833.4782530534826,4077.3880987465927,4028.010552209076,49.37754653751654,37.5348182784945,3959.590087890625,4143.35009765625,85.7804302220994,93.85877302159662,684.2289658905241
2004-11-17,1189.239990234375,1182.81005859375,1624700000.0,1190.510009765625,1173.7900390625,1189.239990234375,718.276,38.4,2.2,100.5,2.0,1.6,1.4555,42.76,444.25,2.414,3.751,1.3036,4183.41015625,4028.0755126953127,4058.5163290457444,89.49399512855396,4028.0755126953127,4217.32081399207,3838.830211398556,4093.6991845163475,4039.5216339898852,54.177550526462255,40.86336472808805,3960.25,4183.41015625,100.0,93.85877302159662,659.1992011442231
2004-11-18,1188.0,1189.239990234375,1443700000.0,1191.449951171875,1185.239990234375,1188.0,718.276,38.4,2.2,100.5,2.0,1.6,1.475,42.72,442.75,2.402,3.757,1.2954,4178.68017578125,4040.3065185546875,4069.9605049253164,87.99714943872142,4040.3065185546875,4235.494084565836,3845.1189525435398,4106.773183172487,4049.829674122579,56.94350904990779,44.07939359245201,4012.639892578125,4183.41015625,97.23020837056363,94.33687953088769,683.6319723589259
2004-11-19,1198.6800537109375,1188.0,1436100000.0,1198.739990234375,1188.0,1198.6800537109375,718.276,38.4,2.2,100.5,2.0,1.6,1.482,44.89,446.65,2.453,3.806,1.3017,4134.89013671875,4050.2940307617187,4076.1442793818337,71.92201644883446,4050.2940307617187,4243.252939258589,3857.3351222648485,4111.09886833345,4056.130449129703,54.96841920374709,46.25719871471102,4037.570068359375,4183.41015625,66.73067039863668,87.98695958973344,690.1649418369926
2004-11-22,1203.3800048828125,1198.6800537109375,1544400000.0,1205.2900390625,1197.8399658203125,1203.3800048828125,718.276,38.4,2.2,100.5,2.0,1.6,1.459,44.38,448.25,2.447,3.779,1.3042,4123.97998046875,4063.7725341796877,4080.7000604377304,66.3154663069844,4063.7725341796877,4235.625008798994,3891.9200595603816,4113.080577892727,4061.1563403400028,51.92423755272421,47.390606482313665,4039.0400390625,4183.41015625,58.83484966347617,74.26524281089218,671.9401378911392
2004-11-23,1205.719970703125,1203.3800048828125,1695800000.0,1206.6099853515625,1199.43994140625,1205.719970703125,718.276,38.4,2.2,100.5,2.0,1.6,1.459,44.45,446.75,2.407,3.759,1.308,4113.3701171875,4076.3280395507813,4083.811494413899,63.56637299059441,4076.3280395507813,4220.683489266676,3931.9725898348875,4113.125122399615,4065.0240275138913,48.101094885723796,47.53270416299569,4041.3798828125,4183.41015625,50.68654212418952,58.750687395434134,681.8810315198704
2004-11-24,1203.2099609375,1205.719970703125,1793900000.0,1207.969970703125,1198.4100341796875,1203.2099609375,718.276,38.4,2.2,100.5,2.0,1.6,1.4885,44.82,448.75,2.379,3.787,1.3174,4125.2998046875,4086.1415283203123,4087.7627620590038,64.79862714809477,4086.1415283203123,4214.087482425921,3958.1955742147043,4114.998150443905,4069.4888998971214,45.50925054678328,47.12801343975321,4063.580078125,4183.41015625,51.50603882450736,53.67581020405769,692.4623895481008
2004-11-25,1194.199951171875,1203.2099609375,2335000000.0,1203.2099609375,1193.489990234375,1194.199951171875,718.276,38.4,2.2,100.5,2.0,1.6,1.4885,44.66,451.5,2.299,3.789,1.3244,4160.35009765625,4096.179528808594,4094.6758416396938,66.32479744846015,4096.179528808594,4213.37007062111,3978.988986996078,4121.975373091957,4076.2193589903904,45.75601410156696,46.85361357211596,4065.330078125,4183.41015625,80.47083050763352,60.88780381877681,663.176683455794
2004-11-26,1194.6500244140625,1194.199951171875,1422800000.0,1203.4300537109375,1193.3599853515625,1194.6500244140625,718.276,38.4,2.2,100.5,2.0,1.6,1.4885,44.57,452.25,2.321,3.776,1.3289,4154.27001953125,4105.880529785156,4100.351477629366,64.35641855660444,4105.880529785156,4206.667109499872,4005.09395007044,4126.943780236464,4082.0008894008247,44.94289083563899,46.47146902482057,4065.330078125,4183.41015625,75.32171626114429,69.09952853109506,674.1003443139332
2004-11-29,1205.449951171875,1194.6500244140625,1483700000.0,1205.9300537109375,1194.6500244140625,1205.449951171875,718.276,38.4,2.2,100.5,2.0,1.6,1.445,45.75,453.3,2.315,3.761,1.3271,4146.97998046875,4112.5975341796875,4104.792287423593,63.57528474821195,4112.5975341796875,4204.756635794123,4020.438432565252,4130.026272579892,4086.814155405856,43.21211717403594,45.81959865466365,4089.1298828125,4183.41015625,61.35970500191625,72.38408392356469,672.2925486514392
2004-11-30,1209.5699462890625,1205.449951171875,1390800000.0,1211.4200439453125,1203.8499755859375,1209.5699462890625,718.276,13.9,2.4,100.5,2.0,1.9,1.443,45.51,450.5,2.377,3.818,1.3291,4126.0,4117.019030761719,4106.812069573727,56.18812692585065,4117.019030761719,4202.24651319791,4031.791548325528,4129.406846029139,4089.716810560978,39.69003546816111,44.59368601736315,4113.3701171875,4183.41015625,18.03237545488769,51.571265572649416,675.2454838852657
2004-12-01,1210.1300048828125,1209.5699462890625,956100000.0,1213.6600341796875,1208.7099609375,1210.1300048828125,718.276,13.9,2.4,100.5,2.0,1.9,1.4675,42.31,453.3,2.342,3.788,1.3327,4186.02978515625,4124.368518066406,4114.35661391492,58.73012197004786,4124.368518066406,4206.580246867612,4042.1567892651997,4138.11806743331,4096.8511049754425,41.26696245786752,43.92834130546402,4113.3701171875,4186.02978515625,100.0,59.79736015226799,678.1985277842218
2004-12-02,1204.9200439453125,1210.1300048828125,922000000.0,1214.1300048828125,1204.9200439453125,1204.9200439453125,718.276,13.9,2.4,100.5,2.0,1.9,1.437,40.15,449.0,2.267,3.768,1.327,4216.39990234375,4133.119519042969,4124.075022336713,60.93265869257661,4133.119519042969,4215.396600872292,4050.8424372136456,4150.1614266503,4105.706571447169,44.454855203131046,44.033644084997434,4113.3701171875,4216.39990234375,100.0,72.67745848496257,671.5911503185372
2004-12-03,1213.5400390625,1204.9200439453125,983000000.0,1213.5400390625,1204.9200439453125,1213.5400390625,718.276,13.9,2.4,100.5,2.0,1.9,1.435,39.36,455.45,2.411,3.823,1.3453,4208.8701171875,4140.384020996094,4132.150745655836,61.20387443040352,4140.384020996094,4222.465073270424,4058.3029687217636,4159.193532886793,4113.348315576082,45.84521731071072,44.395958730140094,4113.3701171875,4216.39990234375,92.6916423781427,97.56388079271424,685.0085733986173
2004-12-06,1213.449951171875,1213.5400390625,925900000.0,1213.8499755859375,1210.949951171875,1213.449951171875,718.276,13.9,2.4,100.5,2.0,1.9,1.4335,39.65,452.2,2.301,3.742,1.3399,4193.91015625,4146.631030273437,4138.032594283852,61.603874927781,4146.631030273437,4224.749360226267,4068.512700320608,4164.534551865748,4119.315859329706,45.218692536042,44.56050549132048,4113.3701171875,4216.39990234375,78.1716073078837,90.28774989534215,701.3077691676674
2004-12-07,1213.550048828125,1213.449951171875,829800000.0,1216.469970703125,1213.4100341796875,1213.550048828125,718.276,13.9,2.4,100.5,2.0,1.9,1.406,38.27,450.5,2.283,3.703,1.3425,4212.6201171875,4153.995532226562,4145.136167893723,55.16132260725218,4153.995532226562,4227.4755631631515,4080.5155012899736,4171.9323311460175,4126.227285837691,45.70504530832659,44.789413454721696,4113.3701171875,4216.39990234375,96.33136655529489,89.06487208044045,761.0808882425124
2004-12-08,1211.9200439453125,1213.550048828125,786900000.0,1217.3299560546875,1211.6500244140625,1211.9200439453125,718.276,13.9,2.4,100.5,2.0,1.9,1.3755,38.69,439.8,2.296,3.672,1.3335,4201.35009765625,4159.60654296875,4150.489875490154,53.91522576553846,4159.60654296875,4229.270366636038,4089.9427193014617,4176.458141378361,4131.791938564991,44.66620281336964,44.76477132645129,4113.3701171875,4216.39990234375,85.3927632046634,86.63191235594734,772.1938740418735
2004-12-09,1202.0799560546875,1211.9200439453125,1510800000.0,1217.800048828125,1200.3199462890625,1202.0799560546875,718.276,13.9,2.4,100.5,2.0,1.9,1.379,39.67,437.4,2.286,3.64,1.3317,4150.41015625,4160.5865478515625,4150.482283181568,52.615795338395124,4160.5865478515625,4229.086424736067,4092.0866709670586,4172.45075905092,4133.171065800918,39.27969325000231,43.66775571116149,4113.3701171875,4216.39990234375,35.95080685291818,72.55831220429216,757.9145918778394
2004-12-10,1188.050048828125,1202.0799560546875,1721000000.0,1205.8399658203125,1185.3900146484375,1188.050048828125,718.276,13.9,2.4,100.5,2.0,1.9,1.4015,37.38,434.1,2.307,3.614,1.3224,4174.5498046875,4162.146533203125,4152.774428086896,58.15934061605318,4162.146533203125,4230.414293372148,4093.878773034102,4172.773689148856,4136.236157570294,36.53753157856136,42.24171088464147,4113.3701171875,4216.39990234375,59.38058339849766,60.24138448535975,726.2117012662605
2004-12-13,1183.739990234375,1188.050048828125,1738900000.0,1192.72998046875,1183.719970703125,1183.739990234375,718.276,13.9,2.4,100.5,2.0,1.9,1.436,37.84,438.7,2.301,3.609,1.331,4219.240234375,4166.391552734375,4159.104504876239,65.38945276456809,4166.391552734375,4237.862398526429,4094.920706942321,4179.922388414417,4142.384607703976,37.53778071044053,41.300924849801284,4125.2998046875,4219.240234375,100.0,65.11046341713863,741.2381318943671
2004-12-14,1187.8900146484375,1183.739990234375,1569100000.0,1191.6300048828125,1183.27001953125,1187.8900146484375,718.276,13.9,2.4,100.5,2.0,1.9,1.444,39.25,435.15,2.301,3.599,1.3302,4231.2998046875,4172.095532226563,4165.980247715406,65.402516758524,4172.095532226563,4245.232666005025,4098.9583984481005,4187.826606302583,4148.9709185916445,38.85568771093858,40.81187742202874,4126.0,4231.2998046875,100.0,86.4601944661659,735.0743818905364
